0,1,2,3,4,key
46909,365575,716647,1074471,1352629,20000000010_2_4_CV1
36990,288275,565113,847276,1066617,20000000010_2_4_GYR
84215,656309,1286583,1928977,2428347,20000000010_2_4_CTR
84934,661918,1297578,1945463,2449101,20000000010_2_4_CTB
47388,369308,723965,1085442,1366439,20000000010_2_4_VRY
72454,623784,1179707,1765495,2305338,20000000010_2_5_SMG
1577,13577,25677,38427,50177,20000000010_2_5_PRS
30900,266024,503107,752926,983152,20000000010_2_5_AC1
1578,13583,25688,38443,50198,20000000010_2_5_WTF
42235,366690,693849,1038583,1356279,20000000010_2_5_CV1
33611,289367,547255,818996,1069424,20000000010_2_5_GYR
76488,658514,1245390,1863792,2433692,20000000010_2_5_CTR
77118,663931,1255635,1879124,2453712,20000000010_2_5_CTB
43018,370355,700420,1048216,1368733,20000000010_2_5_VRY
61862,699725,1234338,1764361,2328801,20000000010_3_1_SMG
1364,15264,26914,38464,50764,20000000010_3_1_PRS
26766,299523,528129,754772,996132,20000000010_3_1_AC1
1364,15258,26903,38449,50744,20000000010_3_1_WTF
36441,412188,727112,1039333,1371828,20000000010_3_1_CV1
29008,324610,572363,817989,1079565,20000000010_3_1_GYR
66077,739438,1303803,1863322,2459174,20000000010_3_1_CTR
65841,744733,1313732,1877847,2478594,20000000010_3_1_CTB
36765,415855,733581,1048580,1384033,20000000010_3_1_VRY
107979,651467,1370128,1965270,2466087,20000000010_3_2_SMG
2404,14504,30504,43754,54904,20000000010_3_2_PRS
47091,284113,597530,857079,1075492,20000000010_3_2_AC1
2404,14504,30504,43754,54904,20000000010_3_2_WTF
64896,391530,823444,1181123,1482112,20000000010_3_2_CV1
51146,308574,648975,930869,1168086,20000000010_3_2_GYR
116539,703107,1478735,2121052,2661568,20000000010_3_2_CTR
117517,709008,1491145,2138853,2683905,20000000010_3_2_CTB
65583,395680,832172,1193642,1497822,20000000010_3_2_VRY
60178,679852,1196247,1685101,2307070,20000000010_3_3_SMG
1311,14811,26061,36711,50261,20000000010_3_3_PRS
25674,290049,510361,718924,984278,20000000010_3_3_AC1
1311,14809,26058,36706,50254,20000000010_3_3_WTF
35346,399321,702633,989768,1355090,20000000010_3_3_CV1
27893,315111,554460,781043,1069325,20000000010_3_3_GYR
63476,717112,1261808,1777454,2433511,20000000010_3_3_CTR
64042,723504,1273056,1793298,2455203,20000000010_3_3_CTB
35714,403470,709934,1000053,1369172,20000000010_3_3_VRY
50319,651210,1192470,1745197,2396544,20000000010_3_4_SMG
1098,14197,25997,38048,52247,20000000010_3_4_PRS
21480,277981,509028,744969,1023008,20000000010_3_4_AC1
1097,14194,25990,38037,52233,20000000010_3_4_WTF
29560,382553,700516,1025216,1407849,20000000010_3_4_CV1
23330,301921,552866,809128,1111113,20000000010_3_4_GYR
53135,687645,1259189,1842841,2530631,20000000010_3_4_CTR
53565,693211,1269382,1857759,2551116,20000000010_3_4_CTB
29887,386782,708260,1036548,1423411,20000000010_3_4_VRY
128405,758066,1264084,1806737,2351680,20000000010_3_5_SMG
2805,16554,27604,39454,51354,20000000010_3_5_PRS
54909,324166,540551,772601,1005631,20000000010_3_5_AC1
2805,16554,27604,39454,51354,20000000010_3_5_WTF
75627,446477,744506,1064112,1385066,20000000010_3_5_CV1
59244,349756,583222,833590,1085015,20000000010_3_5_GYR
136034,803101,1339181,1914072,2491389,20000000010_3_5_CTR
137044,809063,1349123,1928282,2509884,20000000010_3_5_CTB
76428,451204,752388,1075378,1399730,20000000010_3_5_VRY
25882,682099,1237360,1723787,2322642,30000000010_1_1_SMG
564,14864,26964,37564,50614,30000000010_1_1_PRS
11050,291203,528256,735922,991587,30000000010_1_1_AC1
564,14864,26964,37564,50614,30000000010_1_1_WTF
15230,401357,728080,1014300,1366675,30000000010_1_1_CV1
12016,316671,574456,800284,1078308,30000000010_1_1_GYR
27330,720262,1306590,1820232,2452593,30000000010_1_1_CTR
27551,726086,1317155,1834950,2472424,30000000010_1_1_CTB
15380,405319,735267,1024313,1380166,30000000010_1_1_VRY
28310,659205,1145567,1696166,2253647,30000000010_1_2_SMG
618,14367,24967,36967,49118,30000000010_1_2_PRS
12085,281391,489001,724031,962000,30000000010_1_2_AC1
617,14366,24964,36962,49111,30000000010_1_2_WTF
16657,387851,674008,997959,1325960,30000000010_1_2_CV1
13158,306372,532414,788310,1047405,30000000010_1_2_GYR
29874,695614,1208840,1789849,2378122,30000000010_1_2_CTR
30144,701899,1219761,1806019,2399606,30000000010_1_2_CTB
16821,391662,680630,1007764,1338987,30000000010_1_2_VRY
115226,650007,1184788,1813943,2301538,30000000010_1_3_SMG
2564,14464,26364,40364,51214,30000000010_1_3_PRS
50273,283598,516923,791423,1004161,30000000010_1_3_AC1
2564,14464,26364,40364,51214,30000000010_1_3_WTF
68784,390020,711255,1089180,1382071,30000000010_1_3_CV1
54601,308015,561428,859561,1090614,30000000010_1_3_GYR
124283,701098,1277914,1956521,2482442,30000000010_1_3_CTR
125286,706757,1288229,1972313,2502479,30000000010_1_3_CTB
69505,394110,718714,1100602,1396565,30000000010_1_3_VRY
151919,849338,1367815,1867938,2475886,30000000010_1_4_SMG
3311,18511,29812,40711,53961,30000000010_1_4_PRS
64770,362111,583160,796385,1055580,30000000010_1_4_AC1
3310,18504,29799,40695,53939,30000000010_1_4_WTF
88926,499141,804103,1098271,1455859,30000000010_1_4_CV1
70520,394259,634934,867089,1149295,30000000010_1_4_GYR
160293,896159,1443218,1970911,2612373,30000000010_1_4_CTR
161672,903865,1455627,1987858,2634836,30000000010_1_4_CTB
90298,504831,813004,1110268,1471621,30000000010_1_4_VRY
65044,664064,1224068,1728989,2318829,30000000010_1_5_SMG
1417,14467,26667,37667,50517,30000000010_1_5_PRS
27753,283347,522292,737735,989411,30000000010_1_5_AC1
1417,14465,26664,37662,50510,30000000010_1_5_WTF
38224,390244,719335,1016057,1362682,30000000010_1_5_CV1
30221,308542,568734,803333,1077388,30000000010_1_5_GYR
68637,700751,1291693,1824510,2446936,30000000010_1_5_CTR
69191,706406,1302116,1839232,2466682,30000000010_1_5_CTB
38613,394214,726653,1026394,1376545,30000000010_1_5_VRY
82179,612354,1140282,1778289,2299477,30000000010_2_1_SMG
1844,13644,25394,39594,51194,30000000010_2_1_PRS
35883,267382,497900,776483,1004058,30000000010_2_1_AC1
1844,13644,25394,39594,51194,30000000010_2_1_WTF
49379,367948,685166,1068528,1381696,30000000010_2_1_CV1
39245,290373,540436,842641,1089513,30000000010_2_1_GYR
89374,661286,1230775,1919008,2481227,30000000010_2_1_CTR
89410,666232,1240610,1934753,2501798,30000000010_2_1_CTB
49877,371654,692068,1079292,1395616,30000000010_2_1_VRY
57621,662705,1203614,1712434,2292307,30000000010_2_2_SMG
1257,14457,26258,37357,50007,30000000010_2_2_PRS
24603,282961,513917,731173,978766,30000000010_2_2_AC1
1255,14434,26215,37297,49926,30000000010_2_2_WTF
33429,388993,706845,1005841,1346589,30000000010_2_2_CV1
26748,307623,558709,794900,1064072,30000000010_2_2_GYR
60880,700182,1271680,1809276,2421941,30000000010_2_2_CTR
61387,706014,1282272,1824345,2442112,30000000010_2_2_CTB
33772,392977,714085,1016145,1360383,30000000010_2_2_VRY
13637,683986,1267097,1932854,2375927,30000000010_2_3_SMG
297,14897,27597,42097,51747,30000000010_2_3_PRS
5817,291728,540431,824384,1013359,30000000010_2_3_AC1
297,14889,27582,42074,51719,30000000010_2_3_WTF
8007,401613,743996,1134906,1395063,30000000010_2_3_CV1
6315,316748,586782,895089,1100272,30000000010_2_3_GYR
14384,721457,1336513,2038743,2506089,30000000010_2_3_CTR
14511,727804,1348271,2056678,2528136,30000000010_2_3_CTB
8096,406081,752273,1147531,1410583,30000000010_2_3_VRY
102975,743127,1238728,1787102,2383659,30000000010_2_4_SMG
2244,16194,26994,38944,51944,30000000010_2_4_PRS
43927,316997,528407,762327,1016801,30000000010_2_4_AC1
2243,16185,26979,38923,51916,30000000010_2_4_WTF
60472,436397,727435,1049464,1399788,30000000010_2_4_CV1
47737,344493,574239,828450,1104996,30000000010_2_4_GYR
299528,951678,1456569,2015221,2622960,30000000010_2_4_CTR
109585,790822,1318232,1901801,2536646,30000000010_2_4_CTB
61184,441536,736001,1061822,1416272,30000000010_2_4_VRY
85916,682872,1233908,1782648,2301540,30000000010_2_5_SMG
1871,14871,26871,38821,50121,30000000010_2_5_PRS
36630,291140,526072,760026,981254,30000000010_2_5_AC1
1870,14857,26846,38785,50074,30000000010_2_5_WTF
50496,401349,725212,1047726,1352698,30000000010_2_5_CV1
39850,316733,572317,826836,1067510,30000000010_2_5_GYR
90662,720591,1302064,1881114,2428668,30000000010_2_5_CTR
91470,727015,1313672,1897884,2450320,30000000010_2_5_CTB
51037,405647,732979,1058947,1367185,30000000010_2_5_VRY
81701,607494,1131041,1784912,2382609,30000000010_3_1_SMG
1818,13518,25168,39718,53018,30000000010_3_1_PRS
35596,264679,492783,777668,1038079,30000000010_3_1_AC1
1818,13518,25168,39718,53018,30000000010_3_1_WTF
48661,364597,679182,1072076,1431217,30000000010_3_1_CV1
38687,287657,535563,845180,1128198,30000000010_3_1_GYR
88114,655180,1219823,1925020,2569634,30000000010_3_1_CTR
88843,660603,1229919,1940953,2590902,30000000010_3_1_CTB
49120,368039,685595,1082199,1444730,30000000010_3_1_VRY
93239,706106,1277656,1851501,2377143,30000000010_3_2_SMG
2031,15382,27831,40331,51781,30000000010_3_2_PRS
39752,301041,544716,789369,1013472,30000000010_3_2_AC1
2031,15377,27824,40320,51767,30000000010_3_2_WTF
54787,414903,750742,1087930,1396794,30000000010_3_2_CV1
43205,327190,592031,857935,1101503,30000000010_3_2_GYR
98361,744896,1347844,1953213,2507731,30000000010_3_2_CTR
99184,751127,1359118,1969552,2528709,30000000010_3_2_CTB
55364,419271,758646,1099383,1411498,30000000010_3_2_VRY
48489,687307,1312338,1776516,2325716,30000000010_3_3_SMG
1071,14971,28571,38671,50622,30000000010_3_3_PRS
20974,293180,559510,757300,991318,30000000010_3_3_AC1
1055,14953,28552,38650,50598,30000000010_3_3_WTF
28499,403959,771315,1044131,1366919,30000000010_3_3_CV1
22482,318674,608473,823692,1078332,30000000010_3_3_GYR
51194,725653,1385556,1875631,2455472,30000000010_3_3_CTR
51622,731717,1397134,1891304,2475990,30000000010_3_3_CTB
28793,408130,779280,1054913,1381033,30000000010_3_3_VRY
82287,679569,1251580,1796025,2381820,30000000010_3_4_SMG
1791,14791,27242,39091,51841,30000000010_3_4_PRS
35083,289730,533603,765724,1015474,30000000010_3_4_AC1
1793,14803,27263,39123,51883,30000000010_3_4_WTF
48344,399246,735302,1055162,1399316,30000000010_3_4_CV1
38187,315366,580819,833478,1105327,30000000010_3_4_GYR
86890,717581,1321589,1896487,2515049,30000000010_3_4_CTR
87581,723289,1332102,1911574,2535056,30000000010_3_4_CTB
48879,403666,743443,1066845,1414809,30000000010_3_4_VRY
22220,602960,1188291,1718532,2358953,30000000010_3_5_SMG
484,13134,25884,37434,51384,30000000010_3_5_PRS
9465,256822,506134,731982,1004759,30000000010_3_5_AC1
484,13127,25870,37414,51356,30000000010_3_5_WTF
13042,353911,697474,1008701,1384599,30000000010_3_5_CV1
10298,279432,550694,796425,1093218,30000000010_3_5_GYR
23435,635914,1253236,1812457,2487879,30000000010_3_5_CTR
23634,641324,1263897,1827874,2509042,30000000010_3_5_CTB
13192,357979,705491,1020295,1400514,30000000010_3_5_VRY
71380,621996,1116427,1707496,2244628,40000000010_1_1_SMG
1604,13854,24854,38005,49954,40000000010_1_1_PRS
31428,271449,486977,744632,978774,40000000010_1_1_AC1
1604,13854,24854,38005,49954,40000000010_1_1_WTF
42844,373336,670103,1024876,1347274,40000000010_1_1_CV1
34200,295386,529920,810295,1065084,40000000010_1_1_GYR
76245,669987,1203142,1840506,2419707,40000000010_1_1_CTR
78342,676651,1213909,1856175,2439832,40000000010_1_1_CTB
43255,376921,676540,1034720,1360214,40000000010_1_1_VRY
62522,613122,1136754,1689602,2258181,40000000010_1_2_SMG
1391,13641,25291,37591,50241,40000000010_1_2_PRS
27225,266985,495002,735740,983329,40000000010_1_2_AC1
1391,13641,25291,37591,50241,40000000010_1_2_WTF
37536,368101,682474,1014387,1355745,40000000010_1_2_CV1
29610,290372,538362,800189,1069465,40000000010_1_2_GYR
67457,661525,1226495,1822988,2436454,40000000010_1_2_CTR
67985,666696,1236082,1837237,2455498,40000000010_1_2_CTB
37922,371886,689493,1024820,1369689,40000000010_1_2_VRY
55283,641339,1151050,1698934,2219873,40000000010_1_3_SMG
1231,14281,25631,37831,49431,40000000010_1_3_PRS
24104,279626,501861,740740,967871,40000000010_1_3_AC1
1231,14281,25631,37831,49431,40000000010_1_3_WTF
33200,385150,691253,1020279,1333124,40000000010_1_3_CV1
26194,303872,545377,804969,1051793,40000000010_1_3_GYR
59666,692184,1242305,1833625,2395863,40000000010_1_3_CTR
60140,697690,1252188,1848212,2414923,40000000010_1_3_CTB
33533,389013,698186,1030513,1346496,40000000010_1_3_VRY
50449,622701,1123142,1677442,2256427,40000000010_1_4_SMG
1124,13874,25024,37374,50274,40000000010_1_4_PRS
22021,271805,490244,732192,984916,40000000010_1_4_AC1
1124,13871,25018,37364,50261,40000000010_1_4_WTF
29924,373937,674780,1008001,1356062,40000000010_1_4_CV1
23907,295093,532248,794926,1069302,40000000010_1_4_GYR
54502,672735,1213386,1812224,2437731,40000000010_1_4_CTR
54920,677901,1222703,1826139,2456449,40000000010_1_4_CTB
30625,378015,681810,1018301,1369777,40000000010_1_4_VRY
78562,736974,1262805,1815601,2388622,40000000010_1_5_SMG
1764,16415,28114,40415,53164,40000000010_1_5_PRS
34531,321307,550336,791110,1040693,40000000010_1_5_AC1
1764,16415,28114,40415,53164,40000000010_1_5_WTF
47209,442857,758835,1091017,1435353,40000000010_1_5_CV1
37557,349467,598569,860445,1131902,40000000010_1_5_GYR
85582,796333,1363964,1960705,2579277,40000000010_1_5_CTR
86232,802382,1374325,1975598,2598869,40000000010_1_5_CTB
47672,447203,766282,1101724,1449438,40000000010_1_5_VRY
118142,659844,1127370,1709530,2282700,40000000010_2_1_SMG
2644,14695,25094,38044,50794,40000000010_2_1_PRS
51875,288290,492333,746406,996555,40000000010_2_1_AC1
2644,14695,25094,38044,50794,40000000010_2_1_WTF
70874,395844,676315,1025556,1369403,40000000010_2_1_CV1
56307,312922,534399,810180,1081702,40000000010_2_1_GYR
128190,712410,1216633,1844488,2462646,40000000010_2_1_CTR
129139,717688,1225647,1858153,2480891,40000000010_2_1_CTB
71616,399987,683394,1036290,1383736,40000000010_2_1_VRY
97226,753183,1272108,1777554,2327929,40000000010_2_2_SMG
2164,16764,28314,39564,51814,40000000010_2_2_PRS
42378,328292,554477,774787,1014680,40000000010_2_2_AC1
2164,16764,28314,39564,51814,40000000010_2_2_WTF
58463,452899,764935,1068867,1399814,40000000010_2_2_CV1
46116,357244,603376,843115,1104164,40000000010_2_2_GYR
104988,813314,1373669,1919468,2513783,40000000010_2_2_CTR
105839,819905,1384800,1935022,2534152,40000000010_2_2_CTB
59025,457247,772279,1079129,1413254,40000000010_2_2_VRY
102034,647921,1175837,1757667,2341744,40000000010_2_3_SMG
2271,14421,26171,39121,52121,40000000010_2_3_PRS
44468,282369,512439,766005,1020550,40000000010_2_3_AC1
2271,14416,26161,39106,52100,40000000010_2_3_WTF
61246,388912,705791,1055032,1405621,40000000010_2_3_CV1
48336,306936,557022,832649,1109339,40000000010_2_3_GYR
110105,699170,1268841,1896693,2526968,40000000010_2_3_CTR
110980,704727,1278928,1911770,2547055,40000000010_2_3_CTB
61908,393118,713423,1066441,1420821,40000000010_2_3_VRY
85221,678212,1199326,1747393,2295461,40000000010_2_4_SMG
1897,15097,26697,38897,51098,40000000010_2_4_PRS
37155,295688,522884,761831,1000778,40000000010_2_4_AC1
1897,15097,26697,38897,51098,40000000010_2_4_WTF
50775,407080,720196,1049508,1378820,40000000010_2_4_CV1
40378,321343,568251,827930,1087609,40000000010_2_4_GYR
91910,731447,1293464,1884551,2475638,40000000010_2_4_CTR
92630,737182,1303607,1899329,2495052,40000000010_2_4_CTB
51700,411446,727586,1060078,1392571,40000000010_2_4_VRY
57746,682874,1164088,1759983,2295165,40000000010_2_5_SMG
1284,15184,25884,39134,51034,40000000010_2_5_PRS
25145,297351,506890,766366,999406,40000000010_2_5_AC1
1284,15184,25884,39134,51034,40000000010_2_5_WTF
34653,409785,698555,1056145,1377301,40000000010_2_5_CV1
27352,323444,551371,833617,1087105,40000000010_2_5_GYR
62295,736667,1255788,1898624,2475964,40000000010_2_5_CTR
62777,742364,1265500,1913308,2495112,40000000010_2_5_CTB
35024,414176,706041,1067463,1392060,40000000010_2_5_VRY
46913,583895,1093915,1693807,2233035,40000000010_3_1_SMG
1044,12994,24344,37694,49694,40000000010_3_1_PRS
20479,254877,477507,739367,974747,40000000010_3_1_AC1
1045,12996,24348,37699,49701,40000000010_3_1_WTF
28197,350944,657485,1018043,1342140,40000000010_3_1_CV1
22234,276726,518439,802746,1058302,40000000010_3_1_GYR
50589,629645,1179626,1826521,2408000,40000000010_3_1_CTR
51005,634817,1189317,1841527,2427782,40000000010_3_1_CTB
28467,354302,663778,1027787,1354986,40000000010_3_1_VRY
62532,660427,1145935,1705619,2267550,40000000010_3_2_SMG
1391,14692,25491,37941,50441,40000000010_3_2_PRS
27233,287616,499055,742797,987518,40000000010_3_2_AC1
1391,14692,25491,37941,50441,40000000010_3_2_WTF
37520,396262,687571,1023386,1360549,40000000010_3_2_CV1
29631,312941,542997,808201,1074470,40000000010_3_2_GYR
67440,712260,1235873,1839483,2445517,40000000010_3_2_CTR
67952,717665,1245251,1853441,2464073,40000000010_3_2_CTB
37936,400652,695189,1034724,1375623,40000000010_3_2_VRY
90618,650225,1164883,1769438,2299829,40000000010_3_3_SMG
2031,14482,25931,39381,51181,40000000010_3_3_PRS
39747,283390,507463,770677,1001599,40000000010_3_3_AC1
2031,14482,25931,39381,51181,40000000010_3_3_WTF
54397,390322,699265,1062172,1380558,40000000010_3_3_CV1
43276,308551,552519,839102,1090528,40000000010_3_3_GYR
97689,700965,1255786,1907517,2479297,40000000010_3_3_CTR
98506,706827,1266287,1923468,2500029,40000000010_3_3_CTB
54962,394376,706528,1073205,1394898,40000000010_3_3_VRY
62505,651152,1179136,1718355,2277794,40000000010_3_4_SMG
1391,14491,26242,38241,50691,40000000010_3_4_PRS
27240,283777,513877,748872,992680,40000000010_3_4_AC1
1391,14491,26242,38241,50691,40000000010_3_4_WTF
37522,390887,707836,1031529,1367360,40000000010_3_4_CV1
29627,308638,558897,814480,1079647,40000000010_3_4_GYR
67403,702180,1271540,1853015,2456295,40000000010_3_4_CTR
67957,707954,1281997,1868254,2476495,40000000010_3_4_CTB
37900,394825,714967,1041921,1381136,40000000010_3_4_VRY
94834,651887,1159523,1759253,2284859,40000000010_3_5_SMG
2111,14511,25811,39161,50861,40000000010_3_5_PRS
41346,284208,505526,766995,996147,40000000010_3_5_AC1
2111,14511,25811,39161,50861,40000000010_3_5_WTF
57001,391820,696938,1057408,1373327,40000000010_3_5_CV1
44974,309147,549885,834297,1083556,40000000010_3_5_GYR
102277,703051,1250530,1897331,2464190,40000000010_3_5_CTR
103119,708839,1260825,1912951,2484476,40000000010_3_5_CTB
57518,395373,703257,1066996,1385778,40000000010_3_5_VRY
61380,623759,1220570,1734745,2281057,10000000001_1_1_SMG
1337,13587,26588,37787,49687,10000000001_1_1_PRS
26226,266509,521503,741191,974609,10000000001_1_1_AC1
1337,13587,26588,37787,49687,10000000001_1_1_WTF
36056,366409,716988,1019026,1339940,10000000001_1_1_CV1
28438,288987,565487,803704,1056808,10000000001_1_1_GYR
64760,658110,1287788,1830279,2406676,10000000001_1_1_CTR
65293,663520,1298373,1845324,2426459,10000000001_1_1_CTB
36443,370340,724679,1029956,1354313,10000000001_1_1_VRY
39407,607288,1138383,1729255,2278743,10000000001_1_2_SMG
857,13207,24757,37607,49558,10000000001_1_2_PRS
16826,259301,486068,738359,972980,10000000001_1_2_AC1
857,13207,24757,37607,49558,10000000001_1_2_WTF
23150,356753,668746,1015855,1338653,10000000001_1_2_CV1
18261,281401,527496,801289,1055907,10000000001_1_2_GYR
41573,640659,1200938,1824279,2403962,10000000001_1_2_CTR
41932,646191,1211308,1840031,2424719,10000000001_1_2_CTB
23384,360359,675506,1026123,1352184,10000000001_1_2_VRY
52870,627044,1155284,1738644,2289850,10000000001_1_3_SMG
1151,13651,25151,37851,49851,10000000001_1_3_PRS
22568,267653,493131,742138,977419,10000000001_1_3_AC1
1151,13651,25151,37851,49851,10000000001_1_3_WTF
31060,368365,678686,1021389,1345203,10000000001_1_3_CV1
24505,290627,535460,805840,1061318,10000000001_1_3_GYR
